ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Children_Cytoplasm_Count,Intensity_IntegratedIntensityEdge_CropBlue,Intensity_IntegratedIntensity_CropBlue,Intensity_LowerQuartileIntensity_CropBlue,Intensity_MADIntensity_CropBlue,Intensity_MassDisplacement_CropBlue,Intensity_MaxIntensityEdge_CropBlue,Intensity_MaxIntensity_CropBlue,Intensity_MeanIntensityEdge_CropBlue,Intensity_MeanIntensity_CropBlue,Intensity_MedianIntensity_CropBlue,Intensity_MinIntensityEdge_CropBlue,Intensity_MinIntensity_CropBlue,Intensity_StdIntensityEdge_CropBlue,Intensity_StdIntensity_CropBlue,Intensity_UpperQuartileIntensity_CropBlue,Location_CenterMassIntensity_X_CropBlue,Location_CenterMassIntensity_Y_CropBlue,Location_CenterMassIntensity_Z_CropBlue,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_CropBlue,Location_MaxIntensity_Y_CropBlue,Location_MaxIntensity_Z_CropBlue,Number_Object_Number,Parent_Nuclei,Texture_AngularSecondMoment_CropBlue_3_00,Texture_AngularSecondMoment_CropBlue_3_01,Texture_AngularSecondMoment_CropBlue_3_02,Texture_AngularSecondMoment_CropBlue_3_03,Texture_Contrast_CropBlue_3_00,Texture_Contrast_CropBlue_3_01,Texture_Contrast_CropBlue_3_02,Texture_Contrast_CropBlue_3_03,Texture_Correlation_CropBlue_3_00,Texture_Correlation_CropBlue_3_01,Texture_Correlation_CropBlue_3_02,Texture_Correlation_CropBlue_3_03,Texture_DifferenceEntropy_CropBlue_3_00,Texture_DifferenceEntropy_CropBlue_3_01,Texture_DifferenceEntropy_CropBlue_3_02,Texture_DifferenceEntropy_CropBlue_3_03,Texture_DifferenceVariance_CropBlue_3_00,Texture_DifferenceVariance_CropBlue_3_01,Texture_DifferenceVariance_CropBlue_3_02,Texture_DifferenceVariance_CropBlue_3_03,Texture_Entropy_CropBlue_3_00,Texture_Entropy_CropBlue_3_01,Texture_Entropy_CropBlue_3_02,Texture_Entropy_CropBlue_3_03,Texture_InfoMeas1_CropBlue_3_00,Texture_InfoMeas1_CropBlue_3_01,Texture_InfoMeas1_CropBlue_3_02,Texture_InfoMeas1_CropBlue_3_03,Texture_InfoMeas2_CropBlue_3_00,Texture_InfoMeas2_CropBlue_3_01,Texture_InfoMeas2_CropBlue_3_02,Texture_InfoMeas2_CropBlue_3_03,Texture_InverseDifferenceMoment_CropBlue_3_00,Texture_InverseDifferenceMoment_CropBlue_3_01,Texture_InverseDifferenceMoment_CropBlue_3_02,Texture_InverseDifferenceMoment_CropBlue_3_03,Texture_SumAverage_CropBlue_3_00,Texture_SumAverage_CropBlue_3_01,Texture_SumAverage_CropBlue_3_02,Texture_SumAverage_CropBlue_3_03,Texture_SumEntropy_CropBlue_3_00,Texture_SumEntropy_CropBlue_3_01,Texture_SumEntropy_CropBlue_3_02,Texture_SumEntropy_CropBlue_3_03,Texture_SumVariance_CropBlue_3_00,Texture_SumVariance_CropBlue_3_01,Texture_SumVariance_CropBlue_3_02,Texture_SumVariance_CropBlue_3_03,Texture_Variance_CropBlue_3_00,Texture_Variance_CropBlue_3_01,Texture_Variance_CropBlue_3_02,Texture_Variance_CropBlue_3_03
1,21,439,119.0,123.0,1.0,1.2276021414758096,0.54406049250217536,1.0,0.45872518286311392,0.53124141056972596,28.410546564314753,33.526109228480422,8.6023252670426267,3.3032578357576039,2.8284271247461903,25.92341662304112,23.837755289771639,76.976803311227712,101.90400000000005,0.77561837455830385,0.46984667782539125,0.02591406846117901,0.19598771639172313,0.022646725056568666,0.019932021686293863,0.050016675800067335,0.033489275104596809,0.006239198839760679,0.020602950496659583,0.0034522912735667432,0.036611648486715269,0.016746212404898042,0.02337335328799239,0.0070673778181877056,0.010035653013233062,0.010604427863858224,0.013409654646465732,0.012878564556090931,0.0070385763687002018,0.020022722680698251,0.01073195742948806,0.0039639768963481477,0.0057716293240496382,0.0099247725365466909,0.0043505578677002577,0.0043641454550703423,0.012057429868528483,0.0051309907150946287,0.010707425407385136,0.0064671946077728901,1,6.8235296010971069,50.580393422394991,0.058823529630899429,0.050980396568775177,2.1012936865887628,0.19607843458652496,0.29411765933036804,0.080276818836436559,0.11521729708973802,0.10588235408067703,0.015686275437474251,0.015686275437474251,0.055051990390047899,0.065831318745057807,0.16862745583057404,117.24631725591054,124.76128082236171,0.0,118.99544419134396,123.59681093394077,0,116.0,127.0,0.0,21,21,0.0021886636681831195,0.0027246248215732636,0.0022733584606229058,0.0022497534516765345,135.80645161290323,172.20807453416151,91.349295774647899,207.58333333333334,0.75117880261612358,0.71037308017189715,0.84028603217345188,0.61093231528885572,4.4683212925840987,4.6567108997299815,4.2405812387550705,4.6740052291846368,0.00056747593308510572,0.0004712873582110404,0.00071067523317109888,0.00044432196706861092,8.9993047251674234,8.8486070566121153,8.9817783045378299,8.926302539319531,-0.46118910587444434,-0.48594264043013696,-0.45756812123373664,-0.47255299290015024,0.99772614888933153,0.99829174497271433,0.99757248745525195,0.99800135583270244,0.079751335347817587,0.13980981025319791,0.14510250494581808,0.036314695187702091,64.926686217008793,62.046583850931668,61.08450704225352,66.147435897435884,6.6345015381816506,6.5507571753497773,6.593699023988151,6.4253718498694905,955.79227904816889,1016.9636684541492,1052.5618726443172,859.49749342537962,272.8996826652683,297.29293574707799,285.9777921047405,266.77020668967816
1,22,264,113.0,137.0,1.0,1.3968848992238576,0.87166521984180856,1.0,0.67346938775510201,0.55203149179946565,27.562665486127987,28.160255680657446,6.0,2.6055212941399968,2.2360679774997898,13.0,13.508511128324814,3.4409546138869933,77.522000000000034,0.86415711947626839,0.41846790901059361,0.03804835351742087,0.1669329237454491,0.078063522373647956,0.0028344579537095721,0.0098654153190143833,0.041785858952024642,0.056669184469403402,0.013145474009919254,0.010341179229674329,0.0042171693509286887,0.01638092244232927,0.004847687349812663,0.012718283813993671,0.017786471060021798,0.014382725136666115,0.0010649708812118608,0.004418582131332143,0.0079210198998365799,0.016229646040202574,0.0040448126181746652,0.013003431565830996,0.0040403542381886861,0.0035673671722142946,0.01457425777371184,0.0047822532980439474,0.0038320140283728417,0.0039740435200567685,0.0084468955598566743,0.0068541806069408436,1,6.9607845190912485,37.086275344714522,0.090196080505847931,0.05098038911819458,1.2094664790911434,0.19215686619281769,0.24705882370471954,0.10546643210744316,0.14047831569967623,0.14509804546833038,0.027450980618596077,0.027450980618596077,0.053431322361014354,0.058526002020675226,0.19215686619281769,110.99386695444373,137.01163159845512,0.0,109.79545454545455,136.84848484848484,0,115.0,139.0,0.0,22,22,0.0032666306111411489,0.0036421463014261013,0.0044259943225176471,0.0038295657346817599,135.46511627906975,201.02923976608187,42.34806629834253,125.07317073170731,0.67210738231557476,0.52845802629431815,0.89999266541516598,0.65579039932582117,4.4579580149874829,4.4900300175309766,3.6469859919027559,4.396631084970922,0.00052958841772579774,0.00052906737062258474,0.00114422893026388,0.00062843336369720437,8.4097070937252134,8.1795198394346418,7.9789386356183059,8.1014544436424902,-0.48589790757492679,-0.52568617157911668,-0.56680532827723062,-0.52483286716335686,0.99773371615714967,0.99853433599582819,0.99909155425556095,0.9984305186127348,0.080408509483273855,0.033317712269667565,0.1391810844691044,0.085293747817070151,76.841860465116298,77.906432748538009,75.917127071823202,78.768292682926813,6.2616331013933504,6.0849319568201796,6.0753883953899974,5.9614829568735086,690.81220118982947,651.61697616360561,804.55114312750084,601.65362879238819,206.56932936722478,213.16155398242222,211.7248023564598,181.68169988102454
1,23,544,140.0,134.0,1.0,1.0166482650027406,0.2648057965650058,1.0,0.80592592592592593,0.78856004419923176,27.043225139806669,29.832867780352597,12.0,4.4688306278890213,4.0,24.0,26.077829679250367,33.041391579352549,93.108000000000033,0.94036300777873816,0.77824978914149268,0.051313052660970367,0.15572711411935691,0.013022294154385192,0.016764569347619211,0.025114648642014206,0.067147877516094454,0.016634185804995569,0.016441342253402678,0.0088810462733283427,0.0024558674458068806,0.014479797075615562,0.0043491653477774894,0.0094905992792041205,0.009104200817356984,0.017304293548715863,0.01228301616494921,0.0079048991765467824,0.0010368823617808885,0.0021398468110895032,0.016195555325705661,0.0036204904512615915,0.0086499187121752089,0.0050872463195220123,0.013961903222233611,0.0029149776821322756,0.0023621742743989774,0.0022764751231244135,0.0053641604861514071,0.0031799441662340314,1,2.8117647925391793,62.254903460852802,0.050980392843484879,0.058823533356189728,0.80955600028613461,0.066666670143604279,0.27450981736183167,0.03514705990673974,0.11443916077362648,0.098039217293262482,0.011764706112444401,0.011764706112444401,0.01463963873131323,0.073392604450893531,0.18431372940540314,140.77316535496112,134.26513385887472,0.0,140.48345588235293,133.50919117647058,0,143.0,136.0,0.0,23,23,0.0018048654079586975,0.001757544581618638,0.0016233459357277748,0.0014739229024943166,181.14925373134318,312.92129629629619,174.38043478260869,355.33095238095228,0.73204448766274999,0.54365395789574333,0.73943404538539437,0.46508971838821489,4.755184963181712,5.1428920043154323,4.7450952240329611,5.1946645205868585,0.00040435834921561092,0.00026244627728891899,0.00040734033852466524,0.00022432156093277753,9.3381453652908437,9.3497496549212169,9.4130696096438218,9.4850439402697084,-0.40691452466869354,-0.40867184850226651,-0.39350498133628037,-0.38974640520815956,0.99575248232956703,0.99588592030748702,0.99501860934121344,0.99491840751947902,0.094908339618091156,0.09109309029884681,0.094171974958608157,0.048967603210550111,64.364605543710027,66.819444444444429,65.145652173913035,68.407142857142873,6.7268623334342728,6.7160125837172604,6.6572634213108941,6.6374916702183455,1170.9352930746809,1058.4998070987676,1164.094002835538,973.23185374149489,338.02113670150607,342.8552758487665,334.61860940453766,332.14070153061357
1,24,1088,81.0,141.0,1.0,1.0644849391340532,0.55126768680128135,1.0,0.58970189701897024,0.71780265504440721,41.697722818464207,44.407206622349037,15.0,5.6781961715063245,5.0,35.226670907073611,34.789595823172967,23.618911765255412,138.012,0.88961569910057248,0.70011737786324124,0.063458936620239687,0.16722807044973564,0.052699764382292159,0.018297871490137348,0.0099895314419437397,0.035215408033326186,0.02013211432030183,0.040384598215522802,0.015487861574570865,0.01474668719718001,0.0049020062216708184,0.010815493169297591,0.015447085465577047,0.014822507327676088,0.0082698719860902718,0.01769571484704217,0.003732214278325121,0.010725062238900209,0.012509687094513361,0.0040736736304817197,0.0049041153284865458,0.0048116572861822667,0.0038004239984758778,0.0096895284214995516,0.0061366718379235489,0.0054984064721303686,0.004691380678884775,0.0070335587516584322,0.0059254951809174878,1,3.7294119037687778,126.56863090023398,0.043137256056070328,0.062745098024606705,0.52865917528656026,0.074509806931018829,0.3803921639919281,0.03329832056936409,0.11633146222447976,0.098039217293262482,0.011764706112444401,0.011764706112444401,0.014265060587582508,0.081814347922893035,0.17254902422428131,79.056824173774515,139.81099922635562,0.0,79.095588235294116,140.33823529411765,0,78.0,139.0,0.0,24,24,0.0013170359511164361,0.0012438414750385531,0.0011241905772790392,0.00096946676406134012,129.15942028985509,203.00108813928185,176.96956977964328,334.2064864864866,0.85014010929285821,0.76769804489104232,0.79104890733088495,0.60825200945353997,4.5556928462327102,4.8033177875366393,4.7568359350933811,5.1869029993800639,0.00039656951730449838,0.00036745367956100741,0.00032249568313301176,0.00020195444496130051,9.9652365003148429,10.027979338676104,10.107756125174307,10.271843515515958,-0.36299674794987014,-0.35627858496896708,-0.34540436821409565,-0.3201029362321548,0.99396149942112122,0.9935071162969652,0.99262406480631704,0.98997530841938619,0.1260479668267615,0.13355572029108834,0.084270316900264319,0.067883286675196372,64.333333333333357,65.825897714907512,65.290661070304324,66.303783783783757,6.9993543859706113,7.0005375861494947,6.9921247565144151,6.9448076497463491,1594.5762594892994,1544.7335621701677,1516.9155161422059,1372.0255532505498,430.93391994478952,436.93366257736193,423.47127148046343,426.55800993425851
1,25,396,161.0,146.0,1.0,1.036968666501412,0.41314315563159537,1.0,0.5892857142857143,0.68752884697808325,23.948181515573481,27.294688127912362,9.8994949366116654,3.7381918716496187,3.1622776601683795,20.523907260333477,21.808796895437808,-87.642855699264544,85.076000000000036,0.89491525423728813,0.67678236203372399,0.061462423719150755,0.19065157800792759,0.027746615949350472,0.0014339330622753211,0.017672236074596684,0.047224865632837412,0.011720997036483398,0.027177212588724527,0.023672742552248202,0.019408025258780343,0.0047853267611232845,0.014885414057975208,0.0060327225188891529,0.015375666699304255,0.0091460135774006288,0.0058719200588905826,0.0065398443911151459,0.010277307198707026,0.0026772242142378642,0.014017440018577054,0.0097121062074019843,0.00046588636654606454,0.0027328459467061365,0.012361522196823195,0.0094915314079671541,0.0092128530520827218,0.0015998393444082533,0.006645647520953004,0.0025288484233453225,1,2.0196079118177295,31.615687239915133,0.035294119268655777,0.043137252330780029,1.6950224398488547,0.094117648899555206,0.25490197539329529,0.030600119876026205,0.079837594040189724,0.070588238537311554,0.011764706112444401,0.011764706112444401,0.016542577262177498,0.051951939986011157,0.12156862765550613,161.06822127615189,144.57330687718425,0.0,160.92929292929293,146.26262626262627,0,165.0,141.0,0.0,25,25,0.0028891603909629725,0.0026213838699352269,0.002719334562836379,0.0027236831802776446,134.80063291139243,254.31561461794018,110.08588957055215,128.77591973244145,0.60478520859613738,0.28231217014995053,0.6857948960867527,0.61044897305100376,4.4841964546192701,4.939142072040692,4.3970672116854468,4.4032172393477476,0.00057795806310030444,0.00033216864884386105,0.0006218453460454565,0.0006607002555288668,8.7321075187728425,8.7351509059380863,8.7466486113634172,8.6903933965336719,-0.37974435632669795,-0.37824718330736856,-0.37500757195571099,-0.37109451469840149,0.99162154348202891,0.99146458268802795,0.99113567277553916,0.99041932296192681,0.14699104239956376,0.073946494103303936,0.13074000936973498,0.1070298879897577,46.212025316455708,46.887043189368768,45.061349693251536,45.22408026755852,6.2157724661804714,6.0988831800981025,6.1896007043010011,6.1295228146372889,547.36327311328159,454.39255637355018,590.64040799427789,532.37453719757036,170.54097650616916,177.17704274787252,175.1815743912079,165.28761423250319
1,26,657,122.0,152.0,1.0,1.3028072618496902,0.64753749559323937,1.0,0.53676470588235292,0.53153276850461695,37.146807224449752,38.288379438153292,10.295630140987001,3.81481508853062,3.6055512754639891,28.988218842888024,28.307114854404468,52.416053488851773,124.63000000000005,0.78541542139868503,0.53257876403037829,0.10332050267349371,0.12434080363015343,0.036294965378643795,0.057507707431942022,0.05619457583601508,0.015043262156575634,0.032533371350519154,0.036368920782375865,0.011840011047451474,0.019698320478842585,0.015267094536659491,0.0084145128740725963,0.016336648911743062,0.020695474579509404,0.0056332607827593783,0.0011017948554618105,0.0089446996785845813,0.017649003890778756,0.0093054051310994274,0.0041128690219228749,0.010604105490805359,0.0046042780480090705,0.0041299087655156021,0.0061814939892114416,0.0034527842492904021,0.0061062698037542915,0.013466370592244967,0.0019738162662566866,0.0045208027138349521,1,8.7843140121549368,89.972551509737968,0.071568630635738373,0.05098038911819458,2.1849872687145875,0.18823529779911041,0.35294118523597717,0.084464557809182078,0.13694452284587211,0.14509804546833038,0.015686275437474251,0.015686275437474251,0.055687983892867124,0.075240225522042264,0.18431372940540314,118.75408622620087,151.60733121663702,0.0,119.43531202435312,153.6834094368341,0,120.0,148.0,0.0,26,26,0.0021134634589799316,0.0016120032240064365,0.0016499946720656307,0.0016488113457810746,115.41712204007285,173.60826771653535,157.49635036496349,319.43636363636352,0.84063790144702599,0.7530128242267573,0.78172282172738705,0.56667532698956991,4.465473992063635,4.7332939123212192,4.6201278886878763,5.1187651989314116,0.00046664498400167528,0.00036127556858422461,0.00042023189556033885,0.00025493777075528647,9.3537503503462638,9.4748405559120368,9.4811125236643541,9.4660836484475546,-0.42945428325336804,-0.40817871712104181,-0.41676102862414705,-0.41858735862873897,0.99699378271028327,0.99611380946355255,0.99659643116129559,0.99666296134856325,0.14099344692314358,0.10921576013030954,0.097017891457806732,0.063042961772766623,75.151183970856138,77.163385826771645,74.229927007299239,76.365656565656565,6.794076603470554,6.8079993967314314,6.8216274300202837,6.7142405992434266,1333.0718610754402,1232.1996830243643,1285.5894693377377,1154.9147801244762,362.12224577887832,351.45198768522641,360.77145492567593,368.58778594021146
1,27,228,99.0,155.0,1.0,1.417987246002288,0.87947699475805008,1.0,0.56999999999999995,0.52070826577785689,25.957659785049589,25.298221281347036,5.3851648071345037,2.4690056979716077,2.2360679774997898,12.347331848362419,12.354324924023297,13.661219434324314,74.178000000000026,0.84132841328413299,0.45359158781190162,0.13574690174275403,0.080597057900130137,0.054509389547636025,0.079277257293638284,0.043955680446642713,0.029875589849786128,0.0078417496724254698,0.016547028747194742,0.0079300476530645581,0.022335297105928919,0.014192513948079168,0.004086534358198661,0.0077962999366966669,0.01028695958935677,0.012352911933529076,0.0068123531676568946,0.0065212186531990544,0.013213792594663765,0.010639161008510157,0.00070556306436576595,0.0098639250259750857,0.012230579857615354,0.002039079067961011,0.0076726124520801976,0.0089066139591337697,0.0065351464399554717,0.0015285459686705232,0.0035587480199514043,0.0092061067229988712,1,6.0745100192725658,29.603922374546528,0.08235294371843338,0.039215683937072754,1.315335269105335,0.18039216101169586,0.23529411852359772,0.10473293136676838,0.12984176480064266,0.13725490868091583,0.031372550874948502,0.031372550874948502,0.047339757172691482,0.052292049235553993,0.16862745583057404,103.59517814643263,156.70698106378609,0.0,102.36842105263158,156.23245614035088,0,108.0,157.0,0.0,27,27,0.0037808641975308412,0.0041207075962538756,0.0041415192507804118,0.0047894854087770309,72.155555555555551,316.91612903225808,153.57419354838711,69.373134328358205,0.78716555028662838,0.094846986437281067,0.56459944569807341,0.80658256276737827,3.9250282826223257,4.9175613467018078,4.2880456747193589,4.0128945119546708,0.00096683488110523876,0.00032148720832712288,0.00068176765390123438,0.00090169352430010525,8.1514938601824873,8.027674243955973,8.0083194052462972,7.8010908695299364,-0.51318635301225934,-0.53688942592787336,-0.54279821871723899,-0.56944192782275782,0.99819890568944913,0.9986176590559056,0.99871705831881752,0.99899541784252566,0.069440194540552572,0.063981973576133402,0.037857909027363308,0.1094286626255533,69.577777777777769,71.664516129032265,69.393548387096772,67.820895522388071,6.0620113468594692,5.8528956962916832,6.0590762830069114,5.7821162913111124,605.88839506172826,383.3326118626419,551.86447450572359,647.96792158609696,169.51098765432107,175.06218522372546,176.359667013528,179.3352639786151
1,28,384,147.0,158.0,1.0,1.1822974939954081,0.81250053534181577,1.0,0.67132867132867136,0.63142167225819823,29.413397075408731,29.832867780352597,8.0,3.3655206412606469,3.0,17.102631376487071,17.146847038825438,42.245572078156876,87.420000000000044,0.91646778042959398,0.54935279233517131,0.017166203111872239,0.19147619564304058,0.088491080965884872,0.0048594504372973463,0.013131678618591677,0.0082952549058488839,0.034304229935528036,0.034225681240077813,0.0050984051564351334,0.0094232601321907229,0.0064465663481090563,0.023450674587787188,0.016701773918720131,0.016257418865325671,0.016488935546121578,0.0018993617565878584,0.0026647971941894531,0.0046419830272147354,0.0038071350521303414,0.0055464061033773625,0.017156354614720877,0.011164096170181015,0.0070070728205440073,0.0089367930981255235,0.0042162577307973646,0.0057228556859848069,0.0012378897185794642,0.0048561953885774981,0.0027705018592661663,1,4.8627452673390508,40.666667812503874,0.047058824449777603,0.054901964962482452,1.9081203258127466,0.16470588743686676,0.26274511218070984,0.069467789533415009,0.10590278076172883,0.10196078568696976,0.011764706112444401,0.011764706112444401,0.050578650866099133,0.062842039307543174,0.15686275064945221,143.79749276680212,156.41658630063588,0.0,145.64583333333334,155.94270833333334,0,145.0,161.0,0.0,28,28,0.0026271532207505321,0.0023534885734072088,0.0032466145499594023,0.0026590950063097385,147.17350157728703,183.75986842105266,92.212418300653596,247.94186046511632,0.70548997576263783,0.64069868587453593,0.82113041865931802,0.49022490780752326,4.5150601894968041,4.7425457804107953,4.2451010864625642,4.7904461893862322,0.00052672147730469985,0.00043393001346701273,0.00069810379617693552,0.00037096488453810573,8.7613244307894966,8.8744757864271762,8.5688770487992407,8.6777423716352029,-0.46752379157715124,-0.44313449799653909,-0.49899155122189093,-0.47804717861708812,0.99761299627490607,0.99679637497973628,0.99832097174067058,0.99785250043898421,0.063667781501135098,0.13391689284157282,0.13868406028657629,0.047630173203817988,57.299684542586753,58.753289473684198,57.754901960784309,59.499999999999993,6.425928593746864,6.4183100114726646,6.4746012866923195,6.3899195315619179,852.27296520017126,839.11347602146861,938.84515570934263,724.80813953488268,249.86161669436467,255.71833611063005,257.76439350249905,243.18749999999955
1,29,1082,60.0,163.0,1.0,1.0500719384682069,0.55221580543397619,1.0,0.64519976147883129,0.50334527778750804,41.313837741396704,43.657759905886145,15.524174696260024,5.5756808309457249,5.0,35.029442697109857,34.443396432322729,49.557599023635852,164.35599999999994,0.85029469548133607,0.7024779889990439,0.034392729262013484,0.18092571988450926,0.045976636800200171,0.014325605788115644,0.015034653944719079,0.054218102521651761,0.0078655548505224132,0.015883412140717576,0.018188451739282799,0.0034058602151132494,0.016180934472813425,0.0053531899976515937,0.016490060090723409,0.011153168733913426,0.0078279105159271226,0.0070952224986638559,0.0074975336769805504,0.012519899462568746,0.013367261360157517,0.012758484160411365,0.0024521328202898895,0.0021356443245114862,0.012162846346329513,0.0057919374543999366,0.009805466459559653,0.0040631944926048163,0.00077605850412861813,0.0012593485916425891,0.0029267620025871808,1,3.1843138402327895,128.69804296689108,0.031372550874948502,0.066666668280959129,1.4145973129460232,0.090196080505847931,0.38823530077934265,0.024684603412657283,0.11894458684555553,0.086274512112140656,0.0039215688593685627,0.0039215688593685627,0.019033404633381518,0.10238753854422639,0.19215686619281769,59.325217861743695,163.77344749028111,0.0,58.353049907578558,162.74584103512015,0,57.0,165.0,0.0,29,29,0.0015161949553484243,0.001117014853278579,0.0019683749899326391,0.0011565539301658142,223.69947089947081,302.18021978021977,150.30673575129532,385.61383928571422,0.83516874971456634,0.77826935818120235,0.89169871882469065,0.72399379406282116,4.8869363530683616,5.0942569903942658,4.6390285335958117,5.2819632440914805,0.00030335936843873379,0.00025010264460813904,0.0003978710837874846,0.00021367087850765302,9.9376486056335391,10.151878095971503,9.7571308083765089,10.129183454851491,-0.40942113226162163,-0.38117988446646489,-0.42856026252083801,-0.38281789223781965,0.99699543322477768,0.99579685662156803,0.99755526595828681,0.99585816555960227,0.079109638197779872,0.087908127736025465,0.14939348931832988,0.096803196570619546,67.746031746031733,69.40219780219779,65.83212435233159,69.276785714285694,7.1547464329272819,7.1733086914890407,7.1167827594094879,7.1435283928144147,2490.5852355757133,2423.4712039608758,2625.4080871969718,2408.6265146683672,678.57117661879602,681.41285593527209,693.92870573706637,698.56008848852025
1,30,467,171.0,165.0,1.0,1.0269049475470216,0.3239788560005275,1.0,0.66524216524216528,0.75946798149071248,25.419534150585505,26.570660511172846,10.816653826391969,4.1170269668749855,3.6055512754639891,22.627416997969522,24.048514335056272,-21.752857557611804,87.904000000000039,0.91478942213516157,0.78929906706174702,0.073405616282868943,0.13626457962004501,0.010975457297848433,0.018209993939849362,0.047236081088630123,0.048004276078517281,0.0026785954983016506,0.01468142506946981,0.01959538411418096,0.0030190733962190603,0.010262389534826869,0.0018047495476199384,0.0031541333548818929,0.013650682362995605,0.008272949938362386,0.021403969419416816,0.0089794457030935339,0.0085512918900769227,0.011562231081908618,0.00069706572627371009,0.00056864130076937072,0.0036394118645247104,0.0074940324756997108,0.0098290188066053902,0.0064276617379895751,0.0023401587217481861,0.0029658979212113181,0.0041516111696109402,0.005584294104506473,1,2.8196079386398196,55.039217296056449,0.039215687662363052,0.06666666641831398,1.7579340376489114,0.090196080505847931,0.37647059559822083,0.040280113409140283,0.11785699635129861,0.10980392247438431,0.0078431377187371254,0.0078431377187371254,0.028059846646205398,0.082761931791241167,0.16862745583057404,172.0269326605214,165.73152831776667,0.0,170.56745182012847,164.75160599571734,0,172.0,172.0,0.0,30,30,0.0018499574875119309,0.0019779345213944886,0.0021609690657608972,0.0018544223382613474,286.49484536082468,405.48882681564237,258.08483290488425,476.02168021680228,0.67498882130909665,0.54403533032250417,0.71273271837187213,0.48233750636679323,5.0568696348790789,5.1949744793924282,4.891620283246457,5.3476463716357543,0.00025365054077418765,0.00022448055837322268,0.00029833416125777046,0.00020013287412221794,9.2303158628213318,9.1775889882052706,9.185044891732197,9.2238480087234347,-0.46898040123756579,-0.4760945503726145,-0.47888397119343457,-0.47450073520070185,0.99824820316256913,0.99838240483361651,0.99845961595054911,0.99838823680509459,0.06526995089025002,0.10082489031943642,0.085674025887101005,0.087954480678745173,67.386597938144362,69.013966480446911,66.465295629820048,67.219512195121979,6.8253565876855617,6.7648816610480305,6.7746819809690173,6.6900580247907406,1476.4897172919536,1373.1087434849132,1538.7423688714716,1363.098155859604,440.74614066319509,444.64939257513902,449.20680044408959,459.77995901910185
